Step,Price,Predicted Signal,Step Return,Trade Status
4182,96471.65,[0.13030654],-0.0031289356,Trade open
4183,95867.98,[0.12452444],-0.0044032237,Trade open
4184,95745.43,[0.11961351],-0.0013525197,Trade open
4185,96038.81,[0.1284123],0.0037338287,Trade open
4186,96527.96,[0.13100576],0.004922249,Trade open
4187,96642.25,[0.13179201],0.006331716,Trade open
4188,96777.8,[0.13291474],0.007311275,Trade open
4189,96872.0,[0.13319747],0.0038361063,Trade open
4190,96537.8,[0.1305882],0.0075806584,Trade open
4191,96897.91,[0.135123],0.0034954783,Trade open
4192,96505.04,[0.13287143],0.0036221272,Trade open
4193,96517.22,[0.13316934],0.003298478,Trade open
4194,96486.09,[0.13166535],0.005002836,Trade closed
4195,96650.0,[0.13452873],0.0,Trade initiated
4196,96650.0,[0.13361426],0.0004335877,Trade open
4197,96691.91,[0.13243309],-0.0013235579,Trade open
4198,96522.08,[0.13006265],-0.0009223034,Trade open
4199,96560.86,[0.13106139],0.0057756724,Trade open
4200,97208.22,[0.14108527],0.0024765586,Trade open
4201,96889.36,[0.13631311],0.004826209,Trade open
4202,97116.45,[0.13527177],0.0072386675,Trade open
4203,97349.62,[0.14088829],0.0030920203,Trade open
4204,96948.84,[0.13040432],0.001800957,Trade open
4205,96824.06,[0.12735885],0.0028623738,Trade open
4206,96926.65,[0.12708025],0.0069024023,Trade open
4207,97317.12,[0.13053036],0.0063213753,Trade open
4208,97260.96,[0.13362987],0.0055841794,Trade open
4209,97189.71,[0.12994477],0.003345189,Trade open
4210,96973.31,[0.12926432],0.003931389,Trade open
4211,97029.97,[0.12949711],0.0021727884,Trade open
4212,96860.0,[0.12740728],0.004712639,Trade open
4213,97105.48,[0.12958966],0.009204038,Trade open
4214,97539.57,[0.13499252],0.0067392816,Trade open
4215,97301.35,[0.12997787],0.008664479,Trade closed
4216,97487.42,[0.1376749],0.0,Trade initiated
4217,97487.42,[0.12972894],-0.002925137,Trade open
4218,97202.26,[0.12756355],-0.0061369296,Trade open
4219,96889.15,[0.12862182],-0.0068824585,Trade open
4220,96816.47,[0.12226762],-0.004261207,Trade open
4221,97072.01,[0.12850834],-0.005681021,Trade open
4222,96933.59,[0.12810281],-0.008681168,Trade open
4223,96641.12,[0.11719648],-0.007439341,Trade open
4224,96762.18,[0.1208007],-0.0091854,Trade open
4225,96591.96,[0.11901098],-0.0055852556,Trade open
4226,96942.93,[0.12843168],-0.002059881,Trade open
4227,97286.61,[0.1279048],0.015146345,Trade open
4228,98964.0,[0.14740641],0.012739945,Trade open
4229,98729.41,[0.14444011],0.019971646,Trade open
4230,99434.41,[0.14363047],0.02284181,Trade open
4231,99714.21,[0.14010018],0.015437889,Trade open
4232,98992.42,[0.1360997],0.018332813,Trade open
4233,99274.64,[0.13484935],0.015470265,Trade open
4234,98995.58,[0.13275766],0.016561992,Trade open
4235,99102.01,[0.13258529],0.01188078,Trade open
4236,98645.65,[0.13159527],0.01641021,Trade closed
4237,99087.21,[0.13484377],0.0,Trade initiated
4238,99087.21,[0.1321778],0.0036223615,Trade open
4239,99446.14,[0.1324437],0.0028127842,Trade open
4240,99365.92,[0.13253225],0.007646673,Trade open
4241,99844.9,[0.13901353],0.011024852,Trade open
4242,100179.63,[0.1444328],0.0048360177,Trade open
4243,99566.4,[0.13362394],0.0070189903,Trade open
4244,99782.7,[0.13316853],0.0059017614,Trade open
4245,99672.0,[0.1325986],0.0049736015,Trade open
4246,99580.03,[0.13265581],0.00632019,Trade open
4247,99713.46,[0.13232763],0.010607291,Trade open
4248,100138.26,[0.13592748],0.014231308,Trade open
4249,100497.35,[0.14005753],0.0127783585,Trade open
4250,100353.38,[0.1385852],0.007892511,Trade open
4251,99869.26,[0.13124698],0.009031264,Trade open
4252,99982.09,[0.13170889],0.010043078,Trade open
4253,100082.35,[0.1316778],0.0064777215,Trade open
4254,99729.07,[0.12968665],0.0055563427,Trade open
4255,99637.77,[0.12970008],0.0045696013,Trade open
4256,99540.0,[0.12802674],0.0039442056,Trade open
4257,99478.03,[0.12422851],0.0052762865,Trade closed
4258,99610.02,[0.13302746],0.0,Trade initiated
4259,99610.02,[0.12931806],-2.3529259e-07,Trade open
4260,99610.0,[0.12987916],-0.00094391545,Trade open
4261,99516.0,[0.1262926],-0.0022880635,Trade open
4262,99382.11,[0.12428296],0.0007071326,Trade open
4263,99680.46,[0.12969032],0.001919517,Trade open
4264,99801.23,[0.13118574],0.0010591304,Trade open
4265,99715.52,[0.13208413],0.0019071249,Trade open
4266,99799.99,[0.13249613],-0.00060266274,Trade open
4267,99549.99,[0.12812607],-0.0065678786,Trade open
4268,98955.8,[0.10052817],-0.0066515645,Trade open
4269,98947.46,[0.10251901],-0.004588833,Trade open
4270,99152.93,[0.11943926],-0.0026544142,Trade open
4271,99345.62,[0.12572818],-0.003973229,Trade open
4272,99214.25,[0.12532978],-0.0054736114,Trade open
4273,99064.8,[0.11459398],-0.004530794,Trade open
4274,99158.71,[0.11889639],-0.004014719,Trade open
4275,99210.12,[0.1258007],-0.002187829,Trade open
4276,99392.09,[0.1289017],-0.007823714,Trade open
4277,98830.7,[0.11335512],-0.005280436,Trade open
4278,99084.04,[0.12222204],-0.002657865,Trade closed
4279,99345.27,[0.13076162],0.0,Trade initiated
4280,99345.27,[0.12431104],-0.017377604,Trade open
4281,97618.89,[0.10011531],-0.009368368,Trade open
4282,98414.57,[0.10440706],-0.0004942516,Trade open
4283,99296.17,[0.12853073],0.003720138,Trade open
4284,99714.85,[0.13389198],1.1245503e-05,Trade open
4285,99346.39,[0.13152583],0.005270995,Trade open
4286,99868.92,[0.13475758],0.0049651647,Trade open
4287,99838.54,[0.13192523],0.0015104361,Trade open
4288,99495.33,[0.13111578],0.0024054365,Trade open
4289,99584.24,[0.13334356],0.0042958604,Trade open
4290,99772.05,[0.1336428],0.010789941,Trade open
4291,100417.2,[0.13352883],0.012787394,Trade open
4292,100615.64,[0.13522011],0.010053007,Trade open
4293,100343.99,[0.1317494],0.00538345,Trade open
4294,99880.09,[0.13235462],0.008170526,Trade open
4295,100156.98,[0.13361207],0.002531811,Trade open
4296,99596.8,[0.12922007],0.004962255,Trade open
4297,99838.25,[0.1281605],0.005495512,Trade open
4298,99891.23,[0.13260183],0.0064625465,Trade open
4299,99987.3,[0.13326731],0.008160695,Trade closed
4300,100156.0,[0.13456312],0.0,Trade initiated
4301,100156.0,[0.13104083],-0.00035366704,Trade open
4302,100120.58,[0.1305132],0.00058978307,Trade open
4303,100215.07,[0.1314034],0.015014546,Trade open
4304,101659.8,[0.14823605],0.016994972,Trade open
4305,101858.15,[0.14820166],0.009425296,Trade open
4306,101100.0,[0.13336775],0.008262735,Trade open
4307,100983.56,[0.131805],0.008943314,Trade open
4308,101051.73,[0.13180509],0.010363832,Trade open
4309,101194.0,[0.13210523],0.013232248,Trade open
4310,101481.29,[0.13260359],0.014667042,Trade open
4311,101624.99,[0.13412191],0.01176212,Trade open
4312,101334.05,[0.13142358],0.0127739785,Trade open
4313,101435.39,[0.13178319],0.012510406,Trade open
4314,101408.99,[0.13220678],0.014714234,Trade open
4315,101629.72,[0.13235585],0.012824993,Trade open
4316,101440.5,[0.13128133],0.017412758,Trade open
4317,101899.99,[0.13713665],0.019769238,Trade open
4318,102136.01,[0.1434196],0.018671576,Trade open
4319,102026.07,[0.1428604],0.017026018,Trade open
4320,101861.26,[0.1328023],0.02073406,Trade closed
4321,102232.64,[0.1432011],0.0,Trade initiated
4322,102232.64,[0.1370687],0.0008694936,Trade open
4323,102321.53,[0.14182332],0.0010370037,Trade open
4324,102338.66,[0.13708608],4.8525966e-05,Trade open
4325,102237.6,[0.13508448],0.0029012414,Trade open
4326,102529.24,[0.13908154],0.005018425,Trade open
4327,102745.69,[0.1414382],0.0031238494,Trade open
4328,102552.0,[0.13881245],0.0023622592,Trade open
4329,102474.14,[0.13583139],0.005074211,Trade open
4330,102751.39,[0.13751024],0.011212784,Trade open
4331,103378.95,[0.14158538],0.016928837,Trade open
4332,103963.32,[0.14574055],0.017287623,Trade open
4333,104000.0,[0.14194252],0.023175696,Trade open
4334,104601.95,[0.13790405],0.026803298,Trade open
4335,104972.81,[0.1348431],0.027217029,Trade open
4336,105015.11,[0.13137473],0.018514834,Trade open
4337,104125.46,[0.13187285],0.023293074,Trade open
4338,104613.95,[0.13206981],0.025461918,Trade open
4339,104835.68,[0.13334271],0.031072741,Trade open
4340,105409.29,[0.13457097],0.035236195,Trade open
4341,105834.93,[0.13401249],0.03010161,Trade closed
4342,105310.01,[0.13733359],0.0,Trade initiated
4343,105310.01,[0.13184738],-0.0058617857,Trade open
4344,104692.7,[0.1282937],-0.0030513334,Trade open
4345,104988.67,[0.13000974],-0.006699417,Trade open
4346,104604.49,[0.13096306],-0.0068721953,Trade open
4347,104586.3,[0.1327103],-0.008542561,Trade open
4348,104410.39,[0.1314369],-0.0084015345,Trade open
4349,104425.24,[0.13108331],-0.011703838,Trade open
4350,104077.48,[0.12663645],-0.010304102,Trade open
4351,104224.88,[0.12911318],-0.0062020756,Trade open
4352,104656.87,[0.13493194],-0.006884436,Trade open
4353,104585.01,[0.13387729],-0.009893335,Trade open
4354,104268.14,[0.1282566],-0.00866022,Trade open
4355,104398.0,[0.12964489],-0.009325147,Trade open
4356,104327.98,[0.12938021],-0.010628516,Trade open
4357,104190.72,[0.12672251],-0.016619384,Trade open
4358,103559.82,[0.10040601],-0.02183709,Trade open
4359,103010.34,[0.09851596],-0.016244747,Trade open
4360,103599.27,[0.10969955],-0.015660757,Trade open
4361,103660.77,[0.11623459],-0.023556491,Trade open
4362,102829.27,[0.10820609],-0.020200849,Trade closed
4363,103182.66,[0.11474565],0.0,Trade initiated
4364,103182.66,[0.11227166],0.0024978458,Trade open
4365,103440.39,[0.12094651],0.00010660706,Trade open
4366,103193.66,[0.11769447],-0.0034977414,Trade open
4367,102821.75,[0.11099378],-0.0036697665,Trade open
4368,102804.0,[0.10977193],0.0008658795,Trade open
4369,103272.0,[0.12659092],0.002641099,Trade open
4370,103455.17,[0.12794337],-0.0002264643,Trade open
4371,103159.29,[0.12628822],-0.00014862903,Trade open
4372,103167.32,[0.12533191],1.9231671e-05,Trade open
4373,103184.64,[0.12541328],0.001671944,Trade open
4374,103355.17,[0.12745482],0.0039409027,Trade open
4375,103589.29,[0.13004957],0.004136324,Trade open
4376,103609.45,[0.12888241],0.002662148,Trade open
4377,103457.34,[0.12898143],0.002968719,Trade open
4378,103488.98,[0.13007317],0.01146662,Trade open
4379,104365.81,[0.1387431],0.009742053,Trade open
4380,104187.87,[0.13619357],0.007853791,Trade open
4381,103993.03,[0.13209067],0.010375033,Trade open
4382,104253.18,[0.1322533],0.013435443,Trade open
4383,104568.96,[0.1364354],0.00766632,Trade closed
4384,103973.69,[0.13317336],0.0,Trade initiated
4385,103973.69,[0.1292432],-0.0069251293,Trade open
4386,103253.66,[0.12656932],-0.0007592816,Trade open
4387,103894.74,[0.13136211],-0.0014189287,Trade open
4388,103826.16,[0.13253151],0.00029221637,Trade open
4389,104004.07,[0.13308881],0.0010681038,Trade open
4390,104084.74,[0.13180216],0.0017535236,Trade open
4391,104156.01,[0.13214199],0.0039271503,Trade open
4392,104382.01,[0.13072895],-0.0005061377,Trade open
4393,103921.06,[0.13199767],0.00059375,Trade open
4394,104035.42,[0.13082522],0.0015168351,Trade open
4395,104131.4,[0.13195248],-0.0008117288,Trade open
4396,103889.29,[0.13042627],0.0021728755,Trade open
4397,104199.61,[0.13268527],0.0030547092,Trade open
4398,104291.3,[0.1326299],0.004725279,Trade open
4399,104464.99,[0.13533233],0.0056027547,Trade open
4400,104556.23,[0.1357516],0.002830043,Trade open
4401,104267.94,[0.12923086],0.0012917932,Trade open
4402,104108.0,[0.1300967],0.004200206,Trade open
4403,104410.4,[0.13395749],0.004935293,Trade open
4404,104486.83,[0.1318724],0.011704208,Trade closed
4405,105190.62,[0.14331102],0.0,Trade initiated
4406,105190.62,[0.14334887],-0.0029722827,Trade open
4407,104877.96,[0.13778149],-0.0038703547,Trade open
4408,104783.49,[0.12985238],-0.0019641425,Trade open
4409,104984.01,[0.13139036],-0.0013176971,Trade open
4410,105052.01,[0.13124603],-0.0015076053,Trade open
4411,105032.03,[0.12996554],-0.004292059,Trade open
4412,104739.13,[0.13267611],-0.000704376,Trade open
4413,105116.52,[0.13603069],0.0011193964,Trade open
4414,105308.37,[0.13610347],0.003590357,Trade open
4415,105568.29,[0.13658279],0.0006545409,Trade open
4416,105259.47,[0.1327875],-0.00022340396,Trade open
4417,105167.12,[0.13418168],-0.0051893145,Trade open
4418,104644.75,[0.12596604],-0.007247557,Trade open
4419,104428.24,[0.1159486],-0.008394805,Trade open
4420,104307.56,[0.10473972],0.0010380709,Trade open
4421,105299.81,[0.13386846],-0.006603711,Trade open
4422,104495.97,[0.12812811],-0.0034866019,Trade open
4423,104823.86,[0.13090697],-0.0024191202,Trade open
4424,104936.15,[0.13329962],-0.007865631,Trade open
4425,104363.23,[0.12292665],-0.0071190703,Trade closed
4426,104441.76,[0.1309831],0.0,Trade initiated
4427,104441.76,[0.12427678],0.0047373893,Trade open
4428,104936.54,[0.12991838],0.0058511975,Trade open
4429,105052.87,[0.13373524],0.005007127,Trade open
4430,104964.71,[0.13343042],0.009634706,Trade open
4431,105448.02,[0.13288717],0.0068769637,Trade open
4432,105160.0,[0.12911677],0.005755301,Trade open
4433,105042.85,[0.13382088],0.0047355937,Trade open
4434,104936.35,[0.13305041],0.0068638735,Trade open
4435,105158.63,[0.13439693],0.004991792,Trade open
4436,104963.11,[0.13264744],0.0010938363,Trade open
4437,104556.0,[0.12291308],0.0064537316,Trade open
4438,105115.8,[0.13310288],0.0061504077,Trade open
4439,105084.12,[0.13245748],0.00575575,Trade open
4440,105042.9,[0.13298881],0.007160914,Trade open
4441,105189.66,[0.13202263],0.016834667,Trade open
4442,106200.0,[0.1448246],0.013912883,Trade open
4443,105894.84,[0.14048569],0.017557483,Trade open
4444,106275.49,[0.14071769],-0.0004956411,Trade open
4445,104389.99,[0.12205251],-0.0072511258,Trade open
4446,103684.44,[0.10782739],-0.0025304924,Trade closed
4447,104177.47,[0.11170205],0.0,Trade initiated
4448,104177.47,[0.10663733],-0.00732854,Trade open
4449,103414.0,[0.10215101],-0.0349319,Trade open
4450,100538.35,[0.1013704],-0.027317792,Trade open
4451,101331.57,[0.10436729],-0.029655825,Trade open
4452,101088.0,[0.10736778],-0.04207206,Trade open
4453,99794.51,[0.11022131],-0.037027862,Trade open
4454,100320.0,[0.11535999],-0.033449158,Trade open
4455,100692.82,[0.12105267],-0.023650898,Trade open
4456,101713.58,[0.12276174],-0.021607809,Trade open
4457,101926.42,[0.12440896],-0.024223087,Trade open
4458,101653.97,[0.12320181],-0.0219389,Trade open
4459,101891.93,[0.12493702],-0.023126327,Trade open
4460,101768.23,[0.12436521],-0.018671263,Trade open
4461,102232.34,[0.12763712],-0.016293935,Trade open
4462,102480.01,[0.12939575],-0.017597524,Trade open
4463,102344.2,[0.12877932],-0.01475817,Trade open
4464,102640.0,[0.12949426],0.031763405,Trade open
4465,107486.5,[0.1470338],0.04347082,Trade open
4466,108706.15,[0.14801496],0.028251596,Trade open
4467,107120.65,[0.14139847],0.037062507,Trade closed
4468,108038.55,[0.14047414],0.0,Trade initiated
4469,108038.55,[0.13528082],0.00260519,Trade open
4470,108320.01,[0.13005272],0.0018464909,Trade open
4471,108238.04,[0.12524807],0.00086543185,Trade open
4472,108132.05,[0.12275143],0.0042878212,Trade open
4473,108501.8,[0.12087559],-0.0006847961,Trade open
4474,107964.56,[0.12012699],0.003394911,Trade open
4475,108405.33,[0.11967313],0.0018571208,Trade open
4476,108239.19,[0.11951456],-0.012797009,Trade open
4477,106655.98,[0.11986726],-0.010375492,Trade open
4478,106917.59,[0.12548205],-0.00648264,Trade open
4479,107338.17,[0.12971197],-0.0007611577,Trade open
4480,107956.31,[0.12823364],-0.0051141325,Trade open
4481,107486.02,[0.12772284],-0.0015910843,Trade open
4482,107866.65,[0.12960641],-0.009426323,Trade open
4483,107020.14,[0.12991063],-0.028513478,Trade open
4484,104957.99,[0.10615074],-0.02238589,Trade open
4485,105620.01,[0.10861882],-0.012663666,Trade open
4486,106670.38,[0.12856266],-0.035746574,Trade open
4487,104176.54,[0.10641656],-0.04697607,Trade open
4488,102963.32,[0.10347716],-0.039935254,Trade closed
4489,103724.0,[0.1139106],0.0,Trade initiated
4490,103724.0,[0.110932],0.0019923667,Trade open
4491,103930.66,[0.11626282],-0.00474509,Trade open
4492,103231.82,[0.11511697],-0.0003120511,Trade open
4493,103691.63,[0.1193215],0.0022598284,Trade open
4494,103958.4,[0.12279511],-0.0007408483,Trade open
4495,103647.16,[0.12293734],-0.00013324122,Trade open
4496,103710.18,[0.12335758],-0.010875015,Trade open
4497,102596.0,[0.11775558],-0.0060160407,Trade open
4498,103099.99,[0.11825071],-0.0011183525,Trade open
4499,103608.0,[0.12510578],-0.0047346954,Trade open
4500,103232.9,[0.12236855],-0.014114305,Trade open
4501,102260.01,[0.11641266],-0.016866878,Trade open
4502,101974.5,[0.11673246],-0.024451911,Trade open
4503,101187.75,[0.11600237],-0.031275306,Trade open
4504,100480.0,[0.11748383],-0.021458466,Trade open
4505,101498.24,[0.11986423],-0.012493342,Trade open
4506,102428.14,[0.12461802],-0.01136128,Trade open
4507,102545.56,[0.12497343],-0.007963441,Trade open
4508,102898.0,[0.12817404],-0.007597009,Trade open
4509,102936.01,[0.12791225],-0.009712298,Trade closed
4510,102716.6,[0.12618135],0.0,Trade initiated
4511,102716.6,[0.12706521],-0.0036254942,Trade open
4512,102344.2,[0.12543204],-0.0070155105,Trade open
4513,101995.99,[0.1245349],-0.013149043,Trade open
4514,101365.98,[0.12001439],-0.008689945,Trade open
4515,101824.0,[0.12233096],-0.0052626594,Trade open
4516,102176.04,[0.1255119],-0.0026323947,Trade open
4517,102446.21,[0.12701514],-0.0070831263,Trade open
4518,101989.05,[0.12637842],-0.0046628597,Trade open
4519,102237.65,[0.12654354],-0.0024318276,Trade open
4520,102466.81,[0.1264035],-0.0036812453,Trade open
4521,102338.48,[0.1284624],-9.271566e-05,Trade open
4522,102707.08,[0.12978317],0.004537135,Trade open
4523,103182.64,[0.13089877],0.0043250066,Trade open
4524,103160.85,[0.1296884],0.009342985,Trade open
4525,103676.28,[0.135493],0.010140994,Trade open
4526,103758.25,[0.13489895],0.01692133,Trade open
4527,104454.7,[0.13772565],0.017556801,Trade open
4528,104519.98,[0.13738297],0.018787129,Trade open
4529,104646.35,[0.13713785],0.016944377,Trade open
4530,104457.07,[0.1342375],0.024570182,Trade closed
4531,105240.37,[0.14164825],0.0,Trade initiated
4532,105240.37,[0.13774882],-0.018808952,Trade open
4533,103260.91,[0.12930013],-0.014445874,Trade open
4534,103720.08,[0.1298031],-0.012327657,Trade open
4535,103943.0,[0.13292556],0.0016389564,Trade open
4536,105412.85,[0.13717991],-0.002607127,Trade open
4537,104965.99,[0.13382834],0.004233315,Trade open
4538,105685.88,[0.13724603],0.00886438,Trade open
4539,106173.26,[0.14160982],0.01097844,Trade open
4540,106395.74,[0.14075665],0.015401053,Trade open
4541,106861.18,[0.13974231],0.015557392,Trade open
4542,106877.63,[0.13542552],0.017017962,Trade open
4543,107031.34,[0.1329964],0.016985819,Trade open
4544,107027.96,[0.13123722],0.008524681,Trade open
4545,106137.51,[0.12880473],0.009454028,Trade open
4546,106235.31,[0.12923297],0.014555816,Trade open
4547,106772.23,[0.13140963],0.011474996,Trade open
4548,106448.0,[0.1312505],0.0071801404,Trade open
4549,105996.01,[0.1306952],0.004596917,Trade open
4550,105724.15,[0.131144],0.008584663,Trade open
4551,106143.82,[0.13418174],0.007090762,Trade closed
4552,105986.6,[0.13316627],0.0,Trade initiated
4553,105986.6,[0.13245437],-0.0003642117,Trade open
4554,105948.0,[0.13049842],-0.0028509647,Trade open
4555,105684.44,[0.12797408],-0.0017606884,Trade open
4556,105799.99,[0.1275452],0.0003841877,Trade open
4557,106027.32,[0.13071242],-0.00379964,Trade open
4558,105583.89,[0.1253733],-0.0013920539,Trade open
4559,105839.06,[0.1279368],-0.003647572,Trade open
4560,105600.01,[0.12487011],-0.0022418075,Trade open
4561,105749.0,[0.12731321],-0.003851386,Trade open
4562,105578.41,[0.1237395],-0.0033833876,Trade open
4563,105628.01,[0.12701759],-0.0028065164,Trade open
4564,105689.15,[0.12723732],-0.004446243,Trade open
4565,105515.36,[0.12513305],-0.0057251486,Trade open
4566,105379.81,[0.11764634],-0.0048166467,Trade open
4567,105476.1,[0.12294585],-0.008508888,Trade open
4568,105084.77,[0.11644672],-0.01114852,Trade open
4569,104805.01,[0.10650497],-0.006760952,Trade open
4570,105270.03,[0.12495156],-0.009163231,Trade open
4571,105015.42,[0.12232517],-0.009451888,Trade open
4572,104984.83,[0.12261008],-0.009469137,Trade closed
4573,104983.0,[0.12246965],0.0,Trade initiated
4574,104983.0,[0.11576986],0.0015217493,Trade open
4575,105142.76,[0.12577832],-0.0017874918,Trade open
4576,104795.34,[0.11913874],0.001118187,Trade open
4577,105100.39,[0.12791605],0.0036438936,Trade open
4578,105365.55,[0.13140334],0.0027895886,Trade open
4579,105275.86,[0.13062167],-0.0007229593,Trade open
4580,104907.1,[0.124405],-0.00865914,Trade open
4581,104073.94,[0.1021944],-0.003048336,Trade open
4582,104662.98,[0.10854499],-0.0056137065,Trade open
4583,104393.66,[0.11223572],-0.0056768865,Trade open
4584,104387.02,[0.12092769],-0.007648783,Trade open
4585,104180.01,[0.11507249],-0.009485241,Trade open
4586,103987.21,[0.11009365],-0.012176823,Trade open
4587,103704.64,[0.1042164],-0.0068299007,Trade open
4588,104265.98,[0.12435995],-0.006069584,Trade open
4589,104345.8,[0.12512109],-0.0064105615,Trade open
4590,104310.0,[0.12516394],-0.010353982,Trade open
4591,103896.01,[0.11996532],-0.0046959985,Trade open
4592,104490.0,[0.12770729],-0.0033624491,Trade open
4593,104630.0,[0.12880518],-0.005014428,Trade closed
4594,104456.57,[0.12397312],0.0,Trade initiated
4595,104456.57,[0.1293031],-0.0012968907,Trade open
4596,104321.1,[0.1263384],-0.005306482,Trade open
4597,103902.27,[0.11428694],-0.0035281559,Trade open
4598,104088.03,[0.12006095],-0.004242418,Trade open
4599,104013.42,[0.11658441],-0.0056461864,Trade open
4600,103866.79,[0.12164993],-0.005854781,Trade open
4601,103845.0,[0.12057126],-0.0071791946,Trade open
4602,103706.66,[0.11751452],-0.010343414,Trade open
4603,103376.13,[0.10628939],-0.0110003855,Trade open
4604,103307.51,[0.1055066],-0.008766801,Trade open
4605,103540.82,[0.11217386],-0.014595854,Trade open
4606,102931.94,[0.10058859],-0.019773543,Trade open
4607,102391.09,[0.09890203],-0.017243784,Trade open
4608,102655.34,[0.10234477],-0.01419467,Trade open
4609,102973.84,[0.11565488],-0.019101912,Trade open
4610,102461.25,[0.10625297],-0.025336562,Trade open
4611,101810.0,[0.10116072],-0.022797529,Trade open
4612,102075.22,[0.10543378],-0.023269763,Trade open
4613,102025.89,[0.10874519],-0.018419586,Trade open
4614,102532.52,[0.12390056],-0.0153109385,Trade closed
4615,102857.24,[0.12392254],0.0,Trade initiated
4616,102857.24,[0.1250844],-0.005838569,Trade open
4617,102256.7,[0.12208927],-0.005171382,Trade open
4618,102325.33,[0.12347649],-0.0014288615,Trade open
4619,102710.27,[0.12588632],-0.004494473,Trade open
4620,102394.95,[0.12328958],-0.0062367236,Trade open
4621,102215.75,[0.12223199],-0.005347141,Trade open
4622,102307.25,[0.12403941],-0.011523101,Trade open
4623,101672.01,[0.11075935],-0.008820326,Trade open
4624,101950.01,[0.11573571],-0.011410308,Trade open
4625,101683.61,[0.10950956],-0.008087286,Trade open
4626,102025.41,[0.12100988],-0.00887395,Trade open
4627,101944.49,[0.12112661],-0.011186849,Trade open
4628,101706.59,[0.11297856],-0.011877278,Trade open
4629,101635.58,[0.11240522],-0.012969963,Trade open
4630,101523.19,[0.10886016],-0.0033537836,Trade open
4631,102512.28,[0.13049926],-0.0040324396,Trade open
4632,102442.48,[0.13032617],0.02290804,Trade open
4633,105213.5,[0.14907797],0.013195474,Trade open
4634,104214.49,[0.13836978],0.023394378,Trade open
4635,105263.52,[0.14135677],0.030217018,Trade closed
4636,105965.28,[0.14574587],0.0,Trade initiated
4637,105965.28,[0.1419298],-0.0077959644,Trade open
4638,105139.18,[0.13453883],-0.006401566,Trade open
4639,105286.94,[0.13324574],-0.0003538895,Trade open
4640,105927.78,[0.13601008],-0.001983698,Trade open
4641,105755.08,[0.13395748],-0.0051044137,Trade open
4642,105424.39,[0.13244854],-0.010144021,Trade open
4643,104890.37,[0.13021338],-0.020716617,Trade open
4644,103770.04,[0.12676233],-0.0018502523,Trade open
4645,105769.22,[0.13238882],-0.025298897,Trade open
4646,103284.48,[0.12379139],-0.030493774,Trade open
4647,102734.0,[0.11113909],-0.027237253,Trade open
4648,103079.08,[0.11748676],-0.017225277,Trade open
4649,104140.0,[0.12737522],-0.018746337,Trade open
4650,103978.82,[0.12641627],-0.015715422,Trade open
4651,104299.99,[0.12652132],-0.019392554,Trade open
4652,103910.34,[0.12599997],-0.021742234,Trade open
4653,103661.36,[0.12670851],-0.023768768,Trade open
4654,103446.62,[0.12555633],-0.022018857,Trade open
4655,103632.05,[0.1272054],-0.025772445,Trade open
4656,103234.3,[0.12451839],-0.024336021,Trade closed
4657,103386.51,[0.13046195],0.0,Trade initiated
4658,103386.51,[0.12601206],-0.0035836399,Trade open
4659,103016.01,[0.12420546],0.0009040711,Trade open
4660,103479.98,[0.12789054],0.0048869257,Trade open
4661,103891.75,[0.12586632],0.0058227344,Trade open
4662,103988.5,[0.12563208],0.012046875,Trade open
4663,104631.99,[0.133717],0.014443525,Trade open
4664,104879.77,[0.1358093],0.017755127,Trade open
4665,105222.15,[0.1377405],0.014652163,Trade open
4666,104901.34,[0.1330646],0.015519433,Trade open
4667,104991.01,[0.12983191],0.012895708,Trade open
4668,104719.75,[0.12821712],0.01605905,Trade open
4669,105046.8,[0.12897752],0.020893533,Trade open
4670,105546.62,[0.13294445],0.02044996,Trade open
4671,105500.76,[0.13301046],0.02152587,Trade open
4672,105611.99,[0.13354485],0.017025085,Trade open
4673,105146.67,[0.12979726],0.01821797,Trade open
4674,105270.0,[0.12970024],0.0196374,Trade open
4675,105416.75,[0.12995148],0.019232593,Trade open
4676,105374.9,[0.12975393],0.019669818,Trade open
4677,105420.1,[0.13064967],0.018668115,Trade closed
4678,105316.54,[0.13568735],0.0,Trade initiated
4679,105316.54,[0.12874411],0.0019943598,Trade open
4680,105526.58,[0.13006525],-0.00034724188,Trade open
4681,105279.97,[0.13469665],-0.0018844975,Trade open
4682,105118.07,[0.13005027],-0.0004796552,Trade open
4683,105266.02,[0.13024473],0.004191753,Trade open
4684,105758.0,[0.13585909],0.0033089977,Trade open
4685,105665.03,[0.13469236],0.0051600393,Trade open
4686,105859.98,[0.13778986],0.006388998,Trade open
4687,105989.41,[0.14157829],0.0031272538,Trade open
4688,105645.89,[0.13147423],0.011030437,Trade open
4689,106478.23,[0.14196469],0.010842759,Trade open
4690,106458.46,[0.14350474],0.015205945,Trade open
4691,106917.98,[0.14554614],0.009601338,Trade open
4692,106327.72,[0.13249795],0.010001397,Trade open
4693,106369.85,[0.13331921],0.004219645,Trade open
4694,105760.94,[0.1308718],-0.0010580454,Trade open
4695,105205.11,[0.12173339],-0.0043433793,Trade open
4696,104859.11,[0.11221559],-0.0002583729,Trade open
4697,105289.33,[0.12070633],-0.0018224078,Trade open
4698,105124.61,[0.11980254],-0.0032717588,Trade closed
4699,104971.97,[0.12760966],0.0,Trade initiated
4700,104971.97,[0.12055086],-0.0018549595,Trade open
